Time (s)   x(yards)  y(yards)  vx(yards/s)  vy(yards/s)  v(mph) 
    0 0 0 71.73082405381243 15.24685732663568 150
 0.05 3.55778068824904 0.7611243064080848 70.58542603329418 15.19602680535754 147.6872235077545
  0.1 7.059036098236398 1.519399163473067 69.46963936943986 15.13298401911822 145.4293440445891
 0.15 10.50522117280548 2.274229354030105 68.38244712658411 15.05833881882871 143.2243667089318
  0.2 13.89774119363436 3.025049275223446 67.32287932126474 14.97266633182317 141.0704018368098
 0.25 17.23795405965202 3.771321261594967 66.29001018756658 14.87650930085328 138.9656585408223
  0.3 20.52717243355011 4.512534020511772 65.28295563291638 14.77038024148589 136.9084387284584
 0.35 23.76666576552286 5.248201171262963 64.3008708689722 14.65476343401859 134.8971315589879
  0.4 26.9576622026353 5.977859879920613 63.3429482036553 14.53011676442812 132.9302083020511
 0.45 30.10135039155493 6.70106958274946 62.40841498163379 14.39687342744142 131.0062175645525
  0.5 33.19888118177573 7.417410791571904 61.49653166170115 14.2554435035494 129.1237808555772
 0.55 36.25136923591221 8.126483975057104 60.60659002051489 14.10621542064876 127.2815884618365
0.6000000000000001 39.25989455313704 8.827908510411302 59.73791147308103 13.94955730998401 125.4783956086503
 0.65 42.22550391137724 9.521321700407132 58.88984550120112 13.78581826515348 123.7130188837165
0.7000000000000001 45.1492122334627 10.206377851107 58.06176818185029 13.6153295121298 121.9843329029359
 0.75 48.03200388203761 10.88274740601475 57.25308080813399 13.43840549751518 120.2912671993783
  0.8 50.87483388769247 11.55011613273393 56.4632085960866 13.25534490159508 118.6328033181067
0.8500000000000001 53.67862911445246 12.20818435852434 55.69159947113366 13.06643158216406 117.0079721010576
  0.9 56.44428936646111 12.85666625143353 54.93772292854578 12.87193545456518 115.4158511475001
0.9500000000000001 59.17268843942718 13.49528914394003 54.20106896267284 12.67211331290492 113.8555624368054
    1 61.86467512015199 14.12379289628174 53.48114706016551 12.46720959697246 112.3262701013437
 1.05 64.52107413722494 14.74192929685999 52.7774852527732 12.25745710900051 110.8271783383111
  1.1 67.14268706576289 15.34946149730714 52.08962922565367 12.04307768405081 109.3575294501821
 1.15 69.73029318887416 15.94616347998682 51.41714147744803 11.82428281748626 107.9166020042937
  1.2 72.28465031834784 16.53181955586154 50.75960052866295 11.60127425270063 106.5037091028006
 1.25 74.80649557690286 17.10622389081438 50.11660017516731 11.37424453201261 105.1181967549106
  1.3 77.29654614417771 17.66918005865047 49.48774878385164 11.1433775133907 103.7594423439131
 1.35 79.75549996849999 18.22050061913189 48.87266862772088 10.90884885545677 102.4268531820692
  1.4 82.18403644634328 18.76000671951698 48.2709952578932 10.67082647301754 101.1198651469341
 1.45 84.58281707125761 19.28752771818288 47.68237691016406 10.42947096519137 99.83794139313734
  1.5 86.95248605394657 19.80290082900921 47.10647394396502 10.18493601803227 98.58057113407048
 1.55 89.29367091505999 20.30597078529215 46.54295831170366 9.937368783402265 97.34726848830796
  1.6 91.60698305217403 20.79658952204225 45.99151305661501 9.68691023570419 96.13757138593974
 1.65 93.89301828234007 21.27461587559652 45.45183183738673 9.433695507961195 94.95104053031135
  1.7 96.15235736150022 21.73991529954706 44.9236184779429 9.177854208612843 93.78725841096131
 1.75 98.3855664819897 22.19235959605382 44.4065865408822 8.919510720291578 92.64582836381294
  1.8 100.5931977492728 22.63182666167024 43.90045892317049 8.658784481745833 91.52637367492581
 1.85 102.7757896389926 23.05820024686636 43.40496747278209 8.395790253986357 90.42853672433991
  1.9 104.933867435351 23.47136972848557 42.91985262507197 8.130638371650107 89.35197816675463
 1.95 107.0679436517767 23.87122989441945 42.44486305774183 7.863434980500289 88.29637614598123
    2 109.178518434784 24.25768073982871 41.97975536333734 7.594282261911387 87.26142554028804
 2.05 111.2660799518737 24.63062727427955 41.52429373828266 7.323278645123896 86.24683723592717
  2.1 113.3311047642803 24.9899793392022 41.07824968752159 7.050519007994264 85.25233742629068
 2.15 115.3740581853227 25.33565143511342 40.64140174389337 6.776094866911047 84.27766693429389
  2.2 117.3953946250745 25.66756255807703 40.21353520142485 6.500094556497998 83.32258055572619
 2.25 119.3955579220315 25.98563604490628 39.79444186177065 6.222603399678471 82.38684642144509
  2.3 121.3749816624143 26.28979942663967 39.38391979307907 5.943703868632743 81.47024537642096
 2.35 123.334089487711 26.57998428984727 38.98177310060353 5.66347573714048 80.57257037376556
  2.4 125.2732953910296 26.85612614534838 38.58781170841884 5.381996224764262 79.69362588200198
 2.45 127.1930040028028 27.1181643039432 38.20185115163737 5.099340133296616 78.83322730395476
  2.5 129.0936108663529 27.36604175878179 37.82371237855394 4.815579975862328 77.99120040575978
 2.55 130.9755027038011 27.59970507401201 37.45322156217856 4.53078609903949 77.16738075461335
  2.6 132.8390576727776 27.81910427936619 37.09020992064497 4.245026798336908 76.36161316400087
 2.65 134.684645614364 28.02419277036201 36.73451354600894 3.958368427341747 75.57375114526685
  2.7 136.5126282926751 28.21492721380886 36.38597324097488 3.670875500829741 74.80365636451135
 2.75 138.3233596264669 28.3912674583243 36.04443436311124 3.382610792110554 74.05119810392384
  2.8 140.1171859131325 28.55317644957914 35.70974667613678 3.093635424863139 73.31625272679229
 2.85 141.8944460454326 28.70062015000145 35.38176420787859 2.8040089596998 72.59870314555704
  2.9 143.655471721281 28.83356746268174 35.06034511452085 2.513789475683296 71.89843829241163
 2.95 145.400587646893 28.9519901592323 34.74535155078073 2.223033647008416 71.21535259208888
    3 147.1301117335835 29.05586281136378 34.43664954566275 1.931796815048093 70.54934543660953
