  0.0000000000000000  1.0471975511965976  0.0000000000000000  0.0000000000000000
  0.0050000000000000  1.0471267536198383 -0.0283190307037511 -0.0000000025062510
  0.0100000000000000  1.0469143637835885 -0.0566357460428632 -0.0000000050142430
  0.0150000000000000  1.0465603990547390 -0.0849478290916245 -0.0000000075270477
  0.0200000000000000  1.0460648883904842 -0.1132529598982732 -0.0000000100489597
  0.0250000000000000  1.0454278723572297 -0.1415488139757370 -0.0000000125854920
  0.0300000000000000  1.0446494031570370 -0.1698330607969262 -0.0000000151433679
  0.0350000000000000  1.0437295446615777 -0.1981033622961032 -0.0000000177305108
  0.0400000000000000  1.0426683724535641 -0.2263573713778546 -0.0000000203560333
  0.0450000000000000  1.0414659738756140 -0.2545927304351976 -0.0000000230302224
  0.0500000000000000  1.0401224480865006 -0.2828070698783565 -0.0000000257645245
  0.0550000000000000  1.0386379061247291 -0.3109980066757537 -0.0000000285715269
  0.0600000000000000  1.0370124709793767 -0.3391631429087664 -0.0000000314649384
  0.0650000000000000  1.0352462776681215 -0.3673000643418057 -0.0000000344595656
  0.0700000000000000  1.0333394733223822 -0.3954063390092889 -0.0000000375712916
  0.0750000000000000  1.0312922172794772 -0.4234795158210788 -0.0000000408170475
  0.0800000000000000  1.0291046811817093 -0.4515171231879797 -0.0000000442147849
  0.0850000000000000  1.0267770490822701 -0.4795166676688851 -0.0000000477834454
  0.0900000000000000  1.0243095175578534 -0.5074756326411869 -0.0000000515429279
  0.0950000000000000  1.0217022958278557 -0.5353914769960643 -0.0000000555140536
  0.1000000000000000  1.0189556058800362 -0.5632616338602826 -0.0000000597185312
  0.1050000000000000  1.0160696826024997 -0.5910835093461441 -0.0000000641789144
  0.1100000000000000  1.0130447739218569 -0.6188544813312428 -0.0000000689185649
  0.1150000000000000  1.0098811409474093 -0.6465718982696883 -0.0000000739616051
  0.1200000000000000  1.0065790581211982 -0.6742330780364720 -0.0000000793328752
  0.1250000000000000  1.0031388133737453 -0.7018353068066612 -0.0000000850578854
  0.1300000000000000  0.9995607082853099 -0.7293758379711158 -0.0000000911627656
  0.1350000000000000  0.9958450582524723 -0.7568518910904323 -0.0000000976742141
  0.1400000000000000  0.9919921926598515 -0.7842606508888254 -0.0000001046194422
  0.1450000000000000  0.9880024550567501 -0.8115992662896687 -0.0000001120261204
  0.1500000000000000  0.9838762033385161 -0.8388648494944189 -0.0000001199223190
  0.1550000000000000  0.9796138099323989 -0.8660544751066538 -0.0000001283364464
  0.1600000000000000  0.9752156619876704 -0.8931651793029594 -0.0000001372971898
  0.1650000000000000  0.9706821615697725 -0.9201939590523993 -0.0000001468334492
  0.1700000000000000  0.9660137258582435 -0.9471377713863040 -0.0000001569742705
